objectid,uuid,accessioned,accessionnum,locationid,title,displaydate,beginyear,endyear,visualbrowsertimespan,medium,dimensions,inscription,markings,attributioninverted,attribution,provenancetext,creditline,classification,subclassification,visualbrowserclassification,parentid,isvirtual,departmentabbr,portfolio,series,volume,watermarks,lastdetectedmodification,wikidataid,customprinturl,image_uuid,image_iiifurl,image_iiifthumburl,image_viewtype,image_sequence,image_width,image_height,image_maxpixels,image_openaccess,image_created,image_modified,image_depictstmsobjectid,image_assistivetext
166702,1df2c96c-e733-4b6a-8474-d62f34fae1cc,1,2014.79.251,,Plate Number 209. Stooping and lifting a handkerchief,1887,1887,1887,1876 to 1900,collotype,"image: 21 × 34.6 cm (8 1/4 × 13 5/8 in.)
sheet: 47.6 × 60.2 cm (18 3/4 × 23 11/16 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 209 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.209",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,28713a37-ba6c-44ef-9553-0b2fe96519f9,https://api.nga.gov/iiif/28713a37-ba6c-44ef-9553-0b2fe96519f9,"https://api.nga.gov/iiif/28713a37-ba6c-44ef-9553-0b2fe96519f9/full/!200,200/0/default.jpg",primary,0,3842,2317,,1,2015-10-06 11:50:51-04,2026-01-22 09:53:15-05,166702,
181235,8e02cfa8-120d-4c1a-ad7d-fe6b1597eccb,1,2015.19.4132,,"Plate Number 691. Fallow deer, doe galloping and kid jumping",1887,1887,1887,1876 to 1900,collotype,"image: 19.3 × 37 cm (7 5/8 × 14 9/16 in.)
sheet: 48.26 × 60.96 cm (19 × 24 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 691 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.615",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,288c1aea-3368-4af3-ac91-fb2ce73fd6f0,https://api.nga.gov/iiif/288c1aea-3368-4af3-ac91-fb2ce73fd6f0,"https://api.nga.gov/iiif/288c1aea-3368-4af3-ac91-fb2ce73fd6f0/full/!200,200/0/default.jpg",primary,0,4029,2103,,1,2015-10-29 13:00:01-04,2026-01-22 10:16:58-05,181235,
167126,db372d4b-8c96-4826-af55-4cc4185b1a1c,1,2014.79.675,,Plate Number 750. Sloth walking suspended on a horizontal pole,1887,1887,1887,1876 to 1900,collotype,"image: 19.6 × 35.7 cm (7 11/16 × 14 1/16 in.)
sheet: 47.63 × 60.33 cm (18 3/4 × 23 3/4 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 750 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.658",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,2976a0c5-b901-481b-8b79-6dbfd658b948,https://api.nga.gov/iiif/2976a0c5-b901-481b-8b79-6dbfd658b948,"https://api.nga.gov/iiif/2976a0c5-b901-481b-8b79-6dbfd658b948/full/!200,200/0/default.jpg",primary,0,3918,2195,,1,2015-10-07 11:59:22-04,2026-01-22 09:50:56-05,167126,
167097,42a70b10-7e19-4eba-96b9-52de966252d2,1,2014.79.646,,"Plate Number 715. ""Ike,"" ""Maggie,"" etc. tugging at a towel",1887,1887,1887,1876 to 1900,collotype,"image: 17 × 44.5 cm (6 11/16 × 17 1/2 in.)
sheet: 48.26 × 60.96 cm (19 × 24 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 715 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.628",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,29b050a8-f26f-4c24-a66a-79c6b8b1863e,https://api.nga.gov/iiif/29b050a8-f26f-4c24-a66a-79c6b8b1863e,"https://api.nga.gov/iiif/29b050a8-f26f-4c24-a66a-79c6b8b1863e/full/!200,200/0/default.jpg",primary,0,4958,1863,,1,2015-10-07 10:54:12-04,2026-01-22 09:48:25-05,167097,
166987,0dc1f652-6b3d-4449-a563-246d01faf807,1,2014.79.536,,"Plate Number 567. ""Billy"" hauling",1887,1887,1887,1876 to 1900,collotype,"image: 20.8 × 36 cm (8 3/16 × 14 3/16 in.)
sheet: 47.63 × 60.33 cm (18 3/4 × 23 3/4 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 567 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.513",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,2a05c55a-9aa4-4232-8f86-923b8bceeb2e,https://api.nga.gov/iiif/2a05c55a-9aa4-4232-8f86-923b8bceeb2e,"https://api.nga.gov/iiif/2a05c55a-9aa4-4232-8f86-923b8bceeb2e/full/!200,200/0/default.jpg",primary,0,3873,2241,,1,2015-09-29 13:52:33-04,2026-01-22 09:58:01-05,166987,
166610,7b9af3d1-3c72-4bea-8660-a365e369d0a8,1,2014.79.159,,Plate Number 109. Ascending a stepladder,1887,1887,1887,1876 to 1900,collotype,"image: 19.4 × 37.2 cm (7 5/8 × 14 5/8 in.)
sheet: 47.6 × 60.1 cm (18 3/4 × 23 11/16 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 109 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.109",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,2a1000f3-f1f8-437e-8556-1154b0c63d74,https://api.nga.gov/iiif/2a1000f3-f1f8-437e-8556-1154b0c63d74,"https://api.nga.gov/iiif/2a1000f3-f1f8-437e-8556-1154b0c63d74/full/!200,200/0/default.jpg",primary,0,3920,2054,,1,2015-09-23 12:13:06-04,2026-01-22 10:07:22-05,166610,
166576,3c9e67ac-c785-4326-a3c5-cf8cbeb3c998,1,2014.79.125,,Plate Number 74. Ascending an incline,1887,1887,1887,1876 to 1900,collotype,"image: 21.25 × 35 cm (8 3/8 × 13 3/4 in.)
sheet: 47.6 × 60.2 cm (18 3/4 × 23 11/16 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 74 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.74 / stamped, right center in purple ink: The Corcoran Gallery of Art, / Washington, D.C.",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2025-12-22 22:01:37.637-05,,,2a5df88f-7209-474e-9491-a2560bb15219,https://api.nga.gov/iiif/2a5df88f-7209-474e-9491-a2560bb15219,"https://api.nga.gov/iiif/2a5df88f-7209-474e-9491-a2560bb15219/full/!200,200/0/default.jpg",primary,0,3683,2108,,1,2015-09-23 12:10:13-04,2026-01-22 10:17:11-05,166576,
167110,ecc8e443-5d52-4a3d-aece-6c4bd91e51f0,1,2014.79.659,,Plate Number 733. Elephant walking,1887,1887,1887,1876 to 1900,collotype,"image: 20.32 × 38.1 cm (8 × 15 in.)
sheet: 47.63 × 60.33 cm (18 3/4 × 23 3/4 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 733 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.641",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,2a837532-f5b2-4a3b-b16d-2fd912026cee,https://api.nga.gov/iiif/2a837532-f5b2-4a3b-b16d-2fd912026cee,"https://api.nga.gov/iiif/2a837532-f5b2-4a3b-b16d-2fd912026cee/full/!200,200/0/default.jpg",primary,0,4103,2227,,1,2015-09-08 15:51:58-04,2026-01-22 09:43:18-05,167110,
166797,38aa9105-7f5c-44a2-a149-5e4a4e9f81ce,1,2014.79.346,,Plate Number 321.  A: Lifting a 50-lb. dumbbell. B: Posing,1887,1887,1887,1876 to 1900,collotype,"image: 18.2 × 42 cm (7 3/16 × 16 9/16 in.)
sheet: 48.4 × 61.25 cm (19 1/16 × 24 1/8 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 321 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.306",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,2a8efcf8-6fa4-4573-ae4e-065e8fb7b148,https://api.nga.gov/iiif/2a8efcf8-6fa4-4573-ae4e-065e8fb7b148,"https://api.nga.gov/iiif/2a8efcf8-6fa4-4573-ae4e-065e8fb7b148/full/!200,200/0/default.jpg",primary,0,4440,1898,,1,2015-09-23 11:21:40-04,2026-01-22 10:14:48-05,166797,
166825,f7630e5c-076d-4f77-be65-eaf2428e188b,1,2014.79.374,,"Plate Number 351. ""Fix"" and ""unfix bayonets""",1887,1887,1887,1876 to 1900,collotype,"image: 23.5 × 30.8 cm (9 1/4 × 12 1/8 in.)
sheet: 48.2 × 61.25 cm (19 × 24 1/8 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 351 / Copyright 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.336",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,2aa6afe9-d436-4f54-8859-c89dae139e50,https://api.nga.gov/iiif/2aa6afe9-d436-4f54-8859-c89dae139e50,"https://api.nga.gov/iiif/2aa6afe9-d436-4f54-8859-c89dae139e50/full/!200,200/0/default.jpg",primary,0,3222,2458,,1,2015-09-23 10:57:00-04,2026-01-22 09:58:36-05,166825,
181209,9e1d820b-14ca-4331-8680-6ed994206e54,1,2015.19.4109,,Plate Number 196.Two women dancing a waltz,1887,1887,1887,1876 to 1900,collotype,"image: 18.7 × 37.9 cm (7 3/8 × 14 15/16 in.)
sheet: 47.5 × 60.3 cm (18 11/16 × 23 3/4 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 196 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.196",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,2bf0ce8a-c66e-4c39-b984-b251ec484540,https://api.nga.gov/iiif/2bf0ce8a-c66e-4c39-b984-b251ec484540,"https://api.nga.gov/iiif/2bf0ce8a-c66e-4c39-b984-b251ec484540/full/!200,200/0/default.jpg",primary,0,4129,2042,,1,2015-10-29 12:28:23-04,2026-01-22 09:53:36-05,181209,
166937,f78c2810-99e7-4031-b910-63ca55468c62,1,2014.79.486,,Plate Number 497. Miscellaneous phases of the toilet,1887,1887,1887,1876 to 1900,collotype,"image: 20.5 × 38.1 cm (8 1/16 × 15 in.)
sheet: 47.63 × 60.33 cm (18 3/4 × 23 3/4 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 497 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.456",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2025-12-22 22:01:37.637-05,,,2c18ce26-cb9a-44ec-ad22-b43dccfe42c2,https://api.nga.gov/iiif/2c18ce26-cb9a-44ec-ad22-b43dccfe42c2,"https://api.nga.gov/iiif/2c18ce26-cb9a-44ec-ad22-b43dccfe42c2/full/!200,200/0/default.jpg",primary,0,4133,2204,,1,2015-09-30 16:49:08-04,2026-01-22 09:54:09-05,166937,
167132,d1e74e54-b34d-48d2-8fde-fff6cb7fd082,1,2014.79.681,,Plate Number 756. Pigeon flying,1887,1887,1887,1876 to 1900,collotype,"image: 13.97 × 45.72 cm (5 1/2 × 18 in.)
sheet: 47.63 × 60.33 cm (18 3/4 × 23 3/4 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 756 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.664",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,2c4f0f9e-162a-4634-ae7c-7cafcb9f0958,https://api.nga.gov/iiif/2c4f0f9e-162a-4634-ae7c-7cafcb9f0958,"https://api.nga.gov/iiif/2c4f0f9e-162a-4634-ae7c-7cafcb9f0958/full/!200,200/0/default.jpg",primary,0,5101,1545,,1,2015-10-07 12:06:13-04,2026-01-22 10:10:56-05,167132,
166981,664fcc0c-8c7b-4523-b764-ede1e377a955,1,2014.79.530,,"Plate Number 561. Hydrocephalus, walking",1887,1887,1887,1876 to 1900,collotype,"image: 15.7 × 45.9 cm (6 3/16 × 18 1/16 in.)
sheet: 48.26 × 60.96 cm (19 × 24 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 561 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.507",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,2c607560-b5f4-4414-9c9b-ed7833a89a84,https://api.nga.gov/iiif/2c607560-b5f4-4414-9c9b-ed7833a89a84,"https://api.nga.gov/iiif/2c607560-b5f4-4414-9c9b-ed7833a89a84/full/!200,200/0/default.jpg",primary,0,4835,1649,,1,2015-09-28 13:42:42-04,2026-01-22 09:58:07-05,166981,
166789,bfa23912-a261-42a0-874b-76da175a8740,1,2014.79.338,,Plate Number 312. Heaving a 75-lb. rock,1887,1887,1887,1876 to 1900,collotype,"image: 24.5 × 30.5 cm (9 5/8 × 12 in.)
sheet: 47.9 × 60.3 cm (18 7/8 × 23 3/4 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 312 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.297",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,2dd20a13-ab3c-4c8a-9c98-75c3a6568c37,https://api.nga.gov/iiif/2dd20a13-ab3c-4c8a-9c98-75c3a6568c37,"https://api.nga.gov/iiif/2dd20a13-ab3c-4c8a-9c98-75c3a6568c37/full/!200,200/0/default.jpg",primary,0,3192,2577,,1,2015-09-28 16:22:11-04,2026-01-22 10:11:44-05,166789,
167120,79f97ba7-0e27-4b4b-b772-c07520aeeea7,1,2014.79.669,,"Plate Number 744. Raccoon walking, changing to a gallop",1887,1887,1887,1876 to 1900,collotype,"image: 16.2 × 45.3 cm (6 3/8 × 17 13/16 in.)
sheet: 47.63 × 60.33 cm (18 3/4 × 23 3/4 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 744 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.652",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,2df57900-065c-4210-94e6-b929ee66741a,https://api.nga.gov/iiif/2df57900-065c-4210-94e6-b929ee66741a,"https://api.nga.gov/iiif/2df57900-065c-4210-94e6-b929ee66741a/full/!200,200/0/default.jpg",primary,0,5027,1776,,1,2015-10-07 10:43:21-04,2026-01-22 09:56:12-05,167120,
166693,f46023c6-9267-4148-a6e7-1903b80b659b,1,2014.79.242,,"Plate Number 200. Curtseying, kissing hand and turning around",1887,1887,1887,1876 to 1900,collotype,"image: 20.9 × 37.4 cm (8 1/4 × 14 3/4 in.)
sheet: 47.4 × 60.3 cm (18 11/16 × 23 3/4 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 200 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.200",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,2e293126-d03f-425f-88ee-793290bff6b2,https://api.nga.gov/iiif/2e293126-d03f-425f-88ee-793290bff6b2,"https://api.nga.gov/iiif/2e293126-d03f-425f-88ee-793290bff6b2/full/!200,200/0/default.jpg",primary,0,4157,2305,,1,2015-10-06 11:46:30-04,2026-01-22 09:44:13-05,166693,
166723,c8544aa0-92f2-4a2e-9cd0-cfa618366345,1,2014.79.272,,"Plate Number 239. One woman standing, another sitting and crossing legs",1887,1887,1887,1876 to 1900,collotype,"image: 31.5 × 23.7 cm (12 3/8 × 9 5/16 in.)
sheet: 48.4 × 61.25 cm (19 1/16 × 24 1/8 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 239 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.231",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,2eedfcc3-aefa-4b26-a174-7387c0e40643,https://api.nga.gov/iiif/2eedfcc3-aefa-4b26-a174-7387c0e40643,"https://api.nga.gov/iiif/2eedfcc3-aefa-4b26-a174-7387c0e40643/full/!200,200/0/default.jpg",primary,0,2571,3408,,1,2015-09-08 13:52:22-04,2026-01-22 09:43:59-05,166723,
167098,9f62e9bb-7e18-492f-b7f4-4d26657cec11,1,2014.79.647,,Plate Number 721. Lion walking,1887,1887,1887,1876 to 1900,collotype,"image: 23.5 × 31.3 cm (9 1/4 × 12 5/16 in.)
sheet: 48.26 × 60.96 cm (19 × 24 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 721 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.629",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,2f5d6092-74d9-433b-aa29-5371491f045c,https://api.nga.gov/iiif/2f5d6092-74d9-433b-aa29-5371491f045c,"https://api.nga.gov/iiif/2f5d6092-74d9-433b-aa29-5371491f045c/full/!200,200/0/default.jpg",primary,0,3462,2591,,1,2015-10-07 10:52:26-04,2026-01-22 09:40:23-05,167098,
